File	Package
/epoc32/data/z/resource/apps/defaultappserver.rsc	app/settingsuis
/epoc32/data/z/resource/apps/deform.rsc	mw/qt
/epoc32/data/z/resource/apps/devdiagapp.mif	app/devicecontrol
/epoc32/data/z/resource/apps/devdiagapp.rsc	app/devicecontrol
/epoc32/data/z/resource/apps/devdiagconnectivitysuiteplugin.mif	app/devicecontrol
/epoc32/data/z/resource/apps/devdiagcoveragesuiteplugin.mif	app/devicecontrol
/epoc32/data/z/resource/apps/devdiaghardwaresuiteplugin.mif	app/devicecontrol
/epoc32/data/z/resource/apps/devdiagservicessuiteplugin.mif	app/devicecontrol
/epoc32/data/z/resource/apps/devencgsplugin.mif	app/files
/epoc32/data/z/resource/apps/devencstarter.rsc	mw/securitysrv
/epoc32/data/z/resource/apps/devencui.rsc	app/files
/epoc32/data/z/resource/apps/devencui_aif.mif	app/files
/epoc32/data/z/resource/apps/dialer.mif	app/phone
/epoc32/data/z/resource/apps/disconnectdlgui.mif	mw/ipconnmgmt
/epoc32/data/z/resource/apps/downloadmgruilib.mif	mw/web
/epoc32/data/z/resource/apps/drmencryptor.mif	mw/drm
/epoc32/data/z/resource/apps/drmencryptor.rsc	mw/drm
/epoc32/data/z/resource/apps/drmencryptor_aif.mif	mw/drm
/epoc32/data/z/resource/apps/drmrightsmanager.mif	mw/drm
/epoc32/data/z/resource/apps/drmrightsmanager.rsc	mw/drm
/epoc32/data/z/resource/apps/drmrightsmanager_aif.mif	mw/drm
/epoc32/data/z/resource/apps/easydialing.mif	app/phone
/epoc32/data/z/resource/apps/emailwidget.rsc	app/commonemail
/epoc32/data/z/resource/apps/emailwidgetsettings.mif	app/commonemail
/epoc32/data/z/resource/apps/emailwidgetsettings.rsc	app/commonemail
/epoc32/data/z/resource/apps/eposlmglcategories.mif	mw/locationsrv
/epoc32/data/z/resource/apps/equalizer.mif	mw/mmmw
/epoc32/data/z/resource/apps/equalizer.rsc	mw/mmmw
/epoc32/data/z/resource/apps/evteditor.mif	app/location
/epoc32/data/z/resource/apps/evthandlerapp.rsc	app/location
/epoc32/data/z/resource/apps/evthandlerapp_aif.mif	app/location
/epoc32/data/z/resource/apps/evthandlerserver.mif	app/location
/epoc32/data/z/resource/apps/evtinfonote.mif	app/location
/epoc32/data/z/resource/apps/evtmgmtui.mif	app/location
/epoc32/data/z/resource/apps/evtmgmtui.rsc	app/location
/epoc32/data/z/resource/apps/evtmgmtui_aif.mif	app/location
/epoc32/data/z/resource/apps/filebrowser.rsc	app/rndtools
/epoc32/data/z/resource/apps/filebrowser_aif.mif	app/rndtools
/epoc32/data/z/resource/apps/filebrowser_extraicons.mif	app/rndtools
/epoc32/data/z/resource/apps/filelist.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/filemanager.mif	app/files
/epoc32/data/z/resource/apps/filemanager.rsc	app/files
/epoc32/data/z/resource/apps/filemanager_aif.mif	app/files
/epoc32/data/z/resource/apps/filessearchplugin.mif	app/organizer
/epoc32/data/z/resource/apps/fluidlauncher.rsc	mw/qt
/epoc32/data/z/resource/apps/fmradio.mif	app/radio
/epoc32/data/z/resource/apps/fmradio.rsc	app/radio
/epoc32/data/z/resource/apps/fmradio_aif.mif	app/radio
/epoc32/data/z/resource/apps/foldersuite.rsc	app/homescreen
/epoc32/data/z/resource/apps/fotaserver.mif	mw/remotemgmt
/epoc32/data/z/resource/apps/fotaserver.rsc	mw/remotemgmt
/epoc32/data/z/resource/apps/fotaserver_aif.mif	mw/remotemgmt
/epoc32/data/z/resource/apps/frame.mif	app/imgeditor
/epoc32/data/z/resource/apps/freestyleemailui.mif	app/commonemail
/epoc32/data/z/resource/apps/freestyleemailui.rsc	app/commonemail
/epoc32/data/z/resource/apps/freestyleemailui_aif.mif	app/commonemail
/epoc32/data/z/resource/apps/fridgemagnets.rsc	mw/qt
/epoc32/data/z/resource/apps/fsccallplugin.mif	app/commonemail
/epoc32/data/z/resource/apps/fsccallplugin.rsc	app/commonemail
/epoc32/data/z/resource/apps/fscpocplugin.mif	app/commonemail
/epoc32/data/z/resource/apps/fscpocplugin.rsc	app/commonemail
/epoc32/data/z/resource/apps/fscsaveascontactplugin.mif	app/commonemail
/epoc32/data/z/resource/apps/fscsaveascontactplugin.rsc	app/commonemail
/epoc32/data/z/resource/apps/fscsendplugin.mif	app/commonemail
/epoc32/data/z/resource/apps/fscsendplugin.rsc	app/commonemail
/epoc32/data/z/resource/apps/fsmailserver.rsc	app/commonemail
/epoc32/data/z/resource/apps/fsuidatamtm.mif	app/commonemail
/epoc32/data/z/resource/apps/ganes.mif	mw/classicui
/epoc32/data/z/resource/apps/glx.rsc	app/photos
/epoc32/data/z/resource/apps/glx_aif.mif	app/photos
/epoc32/data/z/resource/apps/glx_loc.rsc	app/photos
/epoc32/data/z/resource/apps/glxcommandhandlermarking.rsc	app/photos
/epoc32/data/z/resource/apps/glxcommoncommandhandlers.rsc	app/photos
/epoc32/data/z/resource/apps/glxdownloadtext.rsc	app/photos
/epoc32/data/z/resource/apps/glxfetcherdialog.rsc	app/photos
/epoc32/data/z/resource/apps/glxfullscreenviewdata.rsc	app/photos
/epoc32/data/z/resource/apps/glxgridviewdata.rsc	app/photos
/epoc32/data/z/resource/apps/glxicons.mif	app/photos
/epoc32/data/z/resource/apps/glxivwr.rsc	app/photos
/epoc32/data/z/resource/apps/glxivwr_loc.rsc	app/photos
/epoc32/data/z/resource/apps/glxlistviewplugin.rsc	app/photos
/epoc32/data/z/resource/apps/glxmetadatadialog.rsc	app/photos
/epoc32/data/z/resource/apps/glxtagsbrowserview.rsc	app/photos
/epoc32/data/z/resource/apps/glxuiutilities.rsc	app/photos
/epoc32/data/z/resource/apps/glxviewbase.rsc	app/photos
/epoc32/data/z/resource/apps/gnrlsearchuisvg.mif	app/organizer
/epoc32/data/z/resource/apps/google_brand_graphics.mif	app/commonemail
/epoc32/data/z/resource/apps/gridroot.mif	app/homescreen
/epoc32/data/z/resource/apps/gsaccplugin.mif	mw/appsupport
/epoc32/data/z/resource/apps/gsadminplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gsapp.rsc	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gsapp_aif.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gsappsplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gscallbarringplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gscalldivertplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gscallplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gsconnsettingsplugin.mif	mw/ipconnmgmt
/epoc32/data/z/resource/apps/gsconplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gsdasplugin.mif	app/settingsuis
/epoc32/data/z/resource/apps/gsdatacallplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gsdevdiagplugin.mif	app/devicecontrol
/epoc32/data/z/resource/apps/gsdevicemanagementplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gsdisplayplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gsemailsettingsplugin.rsc	app/commonemail
/epoc32/data/z/resource/apps/gsfwicon.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gsgenplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gsinstallationsplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gslangplugin.mif	mw/inputmethods
/epoc32/data/z/resource/apps/gsnetworkplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gsopticaljoystickplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gspdataplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gspeninputplugin_aif.mif	mw/inputmethods
/epoc32/data/z/resource/apps/gspowersavingqueryplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gsprofilesplugin.mif	app/profile
/epoc32/data/z/resource/apps/gsrfsplugin.mif	mw/appsupport
/epoc32/data/z/resource/apps/gssecplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gssenplugin.mif	mw/appsupport
/epoc32/data/z/resource/apps/gssipsettingsplugin.mif	mw/ipappprotocols
/epoc32/data/z/resource/apps/gssynchronisationplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gstelplugin.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/gsvmbxplugin.mif	app/phone
/epoc32/data/z/resource/apps/gsvoicerecorderplugin.mif	app/voicerec
/epoc32/data/z/resource/apps/gsxdmplugin.mif	mw/legacypresence
/epoc32/data/z/resource/apps/homescreen.rsc	mw/homescreensrv
/epoc32/data/z/resource/apps/homescreen_aif.mif	app/homescreen
/epoc32/data/z/resource/apps/hsbrowser.rsc	mw/wirelessacc
/epoc32/data/z/resource/apps/hsbrowsericon_aif.mif	mw/wirelessacc
/epoc32/data/z/resource/apps/iaupdate.mif	mw/appinstall
/epoc32/data/z/resource/apps/iaupdate.rsc	mw/appinstall
/epoc32/data/z/resource/apps/iaupdate_aif.mif	mw/appinstall
/epoc32/data/z/resource/apps/iaupdatelauncher.rsc	mw/appinstall
/epoc32/data/z/resource/apps/iaupdater.rsc	mw/appinstall
/epoc32/data/z/resource/apps/imageeditor.rsc	app/imgeditor
/epoc32/data/z/resource/apps/imageeditorpluginbase.rsc	app/imgeditor
/epoc32/data/z/resource/apps/imageeditorui.mif	app/imgeditor
/epoc32/data/z/resource/apps/imageeditorui.rsc	app/imgeditor
/epoc32/data/z/resource/apps/imagegestures.rsc	mw/qt
/epoc32/data/z/resource/apps/imageprintapp.rsc	app/printing
/epoc32/data/z/resource/apps/imageprintapp_aif.mif	app/printing
/epoc32/data/z/resource/apps/imcvuiapp.mif	app/conversations
/epoc32/data/z/resource/apps/imcvuiapp.rsc	app/conversations
/epoc32/data/z/resource/apps/imgprintbitmaps.mif	app/printing
/epoc32/data/z/resource/apps/iptvmimesupport.rsc	app/videoplayer
/epoc32/data/z/resource/apps/iptvprovisioningapp.rsc	app/videoplayer
/epoc32/data/z/resource/apps/javainstaller_icon.mif	app/jrt
/epoc32/data/z/resource/apps/javainstaller_loc.rsc	app/jrt
/epoc32/data/z/resource/apps/landmarkprovidername.rsc	mw/serviceapi
/epoc32/data/z/resource/apps/landmarks.mif	app/location
/epoc32/data/z/resource/apps/landmarks.rsc	app/location
/epoc32/data/z/resource/apps/launcher.rsc	app/rndtools
/epoc32/data/z/resource/apps/launcher_aif.mif	app/rndtools
/epoc32/data/z/resource/apps/lcdui.mif	app/jrt
/epoc32/data/z/resource/apps/lch.rsc	app/helps
/epoc32/data/z/resource/apps/lmkmsgviewer.rsc	app/location
/epoc32/data/z/resource/apps/lmkmsgviewer_aif.mif	app/location
/epoc32/data/z/resource/apps/lmkui.mif	app/location
/epoc32/data/z/resource/apps/loadgen.rsc	app/rndtools
/epoc32/data/z/resource/apps/loadgen_aif.mif	app/rndtools
/epoc32/data/z/resource/apps/loadgen_extraicons.mif	app/rndtools
/epoc32/data/z/resource/apps/locationprovidername.rsc	mw/serviceapi
/epoc32/data/z/resource/apps/locbtnotifierresources.rsc	mw/locationsrv
/epoc32/data/z/resource/apps/lockapp.rsc	mw/securitysrv
/epoc32/data/z/resource/apps/locpsysettings.mif	mw/locationsrv
/epoc32/data/z/resource/apps/locsettingsuiserver.rsc	mw/locationsrv
/epoc32/data/z/resource/apps/locsettingsuiserver_aif.mif	mw/locationsrv
/epoc32/data/z/resource/apps/locsuplsettings.mif	mw/locationsrv
/epoc32/data/z/resource/apps/locsysuiview.mif	mw/locationsrv
/epoc32/data/z/resource/apps/loggingprovidername.rsc	mw/serviceapi
/epoc32/data/z/resource/apps/logs.mif	app/contacts
/epoc32/data/z/resource/apps/logs.rsc	app/contacts
/epoc32/data/z/resource/apps/logs_aif.mif	app/contacts
/epoc32/data/z/resource/apps/lwplayer.rsc	app/videoplayer
/epoc32/data/z/resource/apps/mail_for_exchange_brand_graphics.mif	app/commonemail
/epoc32/data/z/resource/apps/masterdetail.rsc	mw/qt
/epoc32/data/z/resource/apps/matrixmenu.mif	app/homescreen
/epoc32/data/z/resource/apps/matrixmenu.rsc	app/homescreen
/epoc32/data/z/resource/apps/matrixmenudata.mif	app/homescreen
/epoc32/data/z/resource/apps/mce.rsc	app/messaging
/epoc32/data/z/resource/apps/mce_aif.mif	app/messaging
/epoc32/data/z/resource/apps/mceextraicons.mif	app/messaging
/epoc32/data/z/resource/apps/mceextraitems.rsc	app/messaging
/epoc32/data/z/resource/apps/mcelogeng.rsc	app/messaging
/epoc32/data/z/resource/apps/mcesettingsgspluginicons.mif	app/messaging
/epoc32/data/z/resource/apps/mediafilelist.mif	mw/gsprofilesrv
/epoc32/data/z/resource/apps/mediamanagementprovidername.rsc	mw/serviceapi
/epoc32/data/z/resource/apps/mediasettings.mif	app/videoplayer
/epoc32/data/z/resource/apps/mediasettings.rsc	app/videoplayer
/epoc32/data/z/resource/apps/memspyui.rsc	app/rndtools
/epoc32/data/z/resource/apps/memspyui_aif.mif	app/rndtools
/epoc32/data/z/resource/apps/messagessearchplugin.mif	app/organizer
/epoc32/data/z/resource/apps/messagingprovidername.rsc	mw/serviceapi
/epoc32/data/z/resource/apps/microsoft_brand_graphics.mif	app/commonemail
/epoc32/data/z/resource/apps/mmfolderuiextplugin.rsc	app/homescreen
/epoc32/data/z/resource/apps/mmsui.mif	app/messaging
/epoc32/data/z/resource/apps/mmsviewer.rsc	app/messaging
/epoc32/data/z/resource/apps/mmsviewer_aif.mif	app/messaging
/epoc32/data/z/resource/apps/moveblocks.rsc	mw/qt
/epoc32/data/z/resource/apps/mpfiledetails.rsc	app/videoplayer
/epoc32/data/z/resource/apps/mpx.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpx_aif.mif	app/musicplayer
/epoc32/data/z/resource/apps/mpxaddtracksdialog.mif	app/musicplayer
/epoc32/data/z/resource/apps/mpxaddtracksdialog.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxalbumarteditordialog.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxaudioeffectsview.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxcollectiondbhgres.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxcollectiondbres.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxcollectionview.mif	app/musicplayer
/epoc32/data/z/resource/apps/mpxcollectionview.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxcollectionviewhg.mif	app/musicplayer
/epoc32/data/z/resource/apps/mpxcollectionviewhg.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxcommoncontainer.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxcommonplaybackview.mif	app/musicplayer
/epoc32/data/z/resource/apps/mpxcommonplaybackview.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxcommonui.mif	app/musicplayer
/epoc32/data/z/resource/apps/mpxcommonui.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxdbhgplugin.mif	app/musicplayer
/epoc32/data/z/resource/apps/mpxdbplugin.mif	app/musicplayer
/epoc32/data/z/resource/apps/mpxembeddedplaybackview.mif	app/musicplayer
/epoc32/data/z/resource/apps/mpxembeddedplaybackview.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxfmtx.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxmainview.mif	app/musicplayer
/epoc32/data/z/resource/apps/mpxmainview.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxmediakeyhandler.mif	app/musicplayer
/epoc32/data/z/resource/apps/mpxmediakeyhandler.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxmediator.rsc	mw/mmappfw
/epoc32/data/z/resource/apps/mpxmetadataeditordialog.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxpdplaybackview.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxpdsbplaybackview.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxplaybackview.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxpodcastcollectionview.mif	app/musicplayer
/epoc32/data/z/resource/apps/mpxpodcastcollectionview.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxpodcastdbplugin.mif	app/musicplayer
/epoc32/data/z/resource/apps/mpxpodcastplaybackview.mif	app/musicplayer
/epoc32/data/z/resource/apps/mpxpodcastplaybackview.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxscreensaverplugin.mif	app/musicplayer
/epoc32/data/z/resource/apps/mpxscreensaverplugin.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxupnpbrowsedialog.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxupnpplaybackdialog.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxupnpplaybackview.rsc	app/musicplayer
/epoc32/data/z/resource/apps/mpxvideoplaybackcontrols.mif	app/videoplayer
/epoc32/data/z/resource/apps/mpxvideoplaybackcontrols.rsc	app/videoplayer
/epoc32/data/z/resource/apps/mpxvideoplaybackviews.rsc	app/videoplayer
/epoc32/data/z/resource/apps/mpxvideoplayer.rsc	app/videoplayer
/epoc32/data/z/resource/apps/mpxvideoplayer_aif.mif	app/videoplayer
/epoc32/data/z/resource/apps/mpxwaitnotedialog.rsc	app/musicplayer
/epoc32/data/z/resource/apps/msgeditor.mif	app/messaging
/epoc32/data/z/resource/apps/msgeditor_ah.mif	app/messaging
/epoc32/data/z/resource/apps/msgmaileditor.rsc	app/messaging
/epoc32/data/z/resource/apps/msgmaileditor_aif.mif	app/messaging
/epoc32/data/z/resource/apps/msgmailutils.mif	app/messaging
/epoc32/data/z/resource/apps/msgmailviewer.rsc	app/messaging
/epoc32/data/z/resource/apps/msgurlhandler.mbm	mw/messagingmw
/epoc32/data/z/resource/apps/msgurlhandler.rsc	mw/messagingmw
/epoc32/data/z/resource/apps/msgurlhandler_loc.rsc	mw/messagingmw
/epoc32/data/z/resource/apps/muiu.mif	app/messaging
/epoc32/data/z/resource/apps/mulsliderwidget.mif	mw/mmuifw
/epoc32/data/z/resource/apps/multicaluidialog.mif	app/organizer
/epoc32/data/z/resource/apps/multimediasearchplugin.mif	app/organizer
/epoc32/data/z/resource/apps/musichomescreen.rsc	app/musicplayer
/epoc32/data/z/resource/apps/musichomescreenicons.mif	app/musicplayer
/epoc32/data/z/resource/apps/musindicatoricons.mbm	app/mmsharinguis
/epoc32/data/z/resource/apps/musindicatoricons.mif	app/mmsharinguis
/epoc32/data/z/resource/apps/mussettingsplugin.mif	app/mmsharinguis
/epoc32/data/z/resource/apps/musui.rsc	app/mmsharinguis
/epoc32/data/z/resource/apps/musui_aif.mif	app/mmsharinguis
/epoc32/data/z/resource/apps/musuiicons.mif	app/mmsharinguis
/epoc32/data/z/resource/apps/musuitoolbaricons.mif	app/mmsharinguis
/epoc32/data/z/resource/apps/negative.mif	app/imgeditor
/epoc32/data/z/resource/apps/newcontactlauncher.mif	app/contacts
/epoc32/data/z/resource/apps/newcontactlauncher.rsc	app/contacts
/epoc32/data/z/resource/apps/nhdcamsettings.rsc	app/camera
/epoc32/data/z/resource/apps/notepad.rsc	app/organizer
/epoc32/data/z/resource/apps/notepad_aif.mif	app/organizer
/epoc32/data/z/resource/apps/notespluginicons.mif	app/organizer
/epoc32/data/z/resource/apps/notviewer.rsc	app/messaging
/epoc32/data/z/resource/apps/notviewer_aif.mif	app/messaging
/epoc32/data/z/resource/apps/npdlib.mif	app/organizer
/epoc32/data/z/resource/apps/npdviewer.rsc	app/organizer
/epoc32/data/z/resource/apps/npdviewer_aif.mif	app/organizer
/epoc32/data/z/resource/apps/nsmldmsync.mif	app/devicecontrol
/epoc32/data/z/resource/apps/nsmldmsync.rsc	app/devicecontrol
/epoc32/data/z/resource/apps/nsmldmsync_aif.mif	app/devicecontrol
/epoc32/data/z/resource/apps/nsmldssync.mif	app/contentcontrol
/epoc32/data/z/resource/apps/nsmldssync.rsc	app/contentcontrol
/epoc32/data/z/resource/apps/nsmldssync_aif.mif	app/contentcontrol
/epoc32/data/z/resource/apps/onlinesupport.rsc	app/devicecontrol
/epoc32/data/z/resource/apps/operatormenu.rsc	app/webuis
/epoc32/data/z/resource/apps/operatormenu_aif.mif	app/webuis
/epoc32/data/z/resource/apps/ovi_brand_graphics.mif	app/commonemail
/epoc32/data/z/resource/apps/paintcursor.mif	mw/btservices
/epoc32/data/z/resource/apps/paintcursor.rsc	mw/btservices
/epoc32/data/z/resource/apps/paintcursor_aif.mif	mw/btservices
/epoc32/data/z/resource/apps/pathstroke.rsc	mw/qt
/epoc32/data/z/resource/apps/pbk2rclactionutils.rsc	app/contacts
/epoc32/data/z/resource/apps/pbk2rclcallplugin.mif	app/contacts
/epoc32/data/z/resource/apps/pbk2rclcallplugin.rsc	app/contacts
/epoc32/data/z/resource/apps/pbk2rclengine.mif	app/contacts
/epoc32/data/z/resource/apps/pbk2rclpocplugin.mif	app/contacts
/epoc32/data/z/resource/apps/pbk2rclpocplugin.rsc	app/contacts
/epoc32/data/z/resource/apps/pbk2rclsaveascontactplugin.mif	app/contacts
/epoc32/data/z/resource/apps/pbk2rclsaveascontactplugin.rsc	app/contacts
/epoc32/data/z/resource/apps/pbk2rclsendbusinesscardplugin.mif	app/contacts
/epoc32/data/z/resource/apps/pbk2rclsendbusinesscardpluginimpl.rsc	app/contacts
/epoc32/data/z/resource/apps/pbk2rclsendplugin.mif	app/contacts
/epoc32/data/z/resource/apps/pbk2rclsendplugin.rsc	app/contacts
/epoc32/data/z/resource/apps/pbk2serverapp.rsc	app/contacts
/epoc32/data/z/resource/apps/pcres.rsc	app/musicplayer
/epoc32/data/z/resource/apps/peninputgenericitut.mif	mw/inputmethods
/epoc32/data/z/resource/apps/peninputmodeswitcher.mif	mw/inputmethods
/epoc32/data/z/resource/apps/peninputserver.rsc	mw/inputmethods
/epoc32/data/z/resource/apps/peninputsetting.rsc	mw/inputmethods
/epoc32/data/z/resource/apps/peninputsplititut.mif	mw/inputmethods
/epoc32/data/z/resource/apps/peninputvkbkr.mif	mw/inputmethods
/epoc32/data/z/resource/apps/perfmon.rsc	app/rndtools
/epoc32/data/z/resource/apps/perfmon_aif.mif	app/rndtools
/epoc32/data/z/resource/apps/phonebook.mif	app/contacts
/epoc32/data/z/resource/apps/phonebook2.mif	app/contacts
/epoc32/data/z/resource/apps/phonebook2.rsc	app/contacts
/epoc32/data/z/resource/apps/phonebook2_aif.mif	app/contacts
/epoc32/data/z/resource/apps/phonebook2ece.mif	app/contacts
/epoc32/data/z/resource/apps/phonebook_aif.mif	app/contacts
/epoc32/data/z/resource/apps/phoneui.mif	app/phone
/epoc32/data/z/resource/apps/phoneui.rsc	app/phone
/epoc32/data/z/resource/apps/phoneui_aif.mif	app/phone
/epoc32/data/z/resource/apps/phoneuitouch.rsc	app/phone
/epoc32/data/z/resource/apps/phoneuivoip.rsc	app/phone
/epoc32/data/z/resource/apps/pnpprovisioning.rsc	app/devicecontrol
/epoc32/data/z/resource/apps/podcast.mif	app/podcatcher
/epoc32/data/z/resource/apps/presencetrafficlights.mif	app/contacts
/epoc32/data/z/resource/apps/previewer.rsc	mw/qt
/epoc32/data/z/resource/apps/profileapp.rsc	app/profile
/epoc32/data/z/resource/apps/profileapp_aif.mif	app/profile
/epoc32/data/z/resource/apps/psln.rsc	mw/classicui
/epoc32/data/z/resource/apps/psln_aif.mif	mw/classicui
/epoc32/data/z/resource/apps/pslncallimageplugin.mif	app/phone
/epoc32/data/z/resource/apps/pslncommon.rsc	mw/classicui
/epoc32/data/z/resource/apps/pslngsplugin.mif	mw/classicui
/epoc32/data/z/resource/apps/pslnicon.mif	mw/classicui
/epoc32/data/z/resource/apps/pslnskinnames.rsc	mw/classicui
/epoc32/data/z/resource/apps/psu2.mif	app/contacts
/epoc32/data/z/resource/apps/psuigsplugin.mif	mw/legacypresence
/epoc32/data/z/resource/apps/pushmtm.mif	app/webuis
/epoc32/data/z/resource/apps/pushviewer.rsc	app/webuis
/epoc32/data/z/resource/apps/qftp.rsc	mw/qt
/epoc32/data/z/resource/apps/redeyereduction.mif	app/imgeditor
/epoc32/data/z/resource/apps/remotelock.rsc	mw/securitysrv
/epoc32/data/z/resource/apps/resize.mif	app/imgeditor
/epoc32/data/z/resource/apps/ringbc.mif	app/messaging
/epoc32/data/z/resource/apps/roapapp.rsc	mw/web
/epoc32/data/z/resource/apps/rotateleft.mif	app/imgeditor
/epoc32/data/z/resource/apps/rotateright.mif	app/imgeditor
/epoc32/data/z/resource/apps/rsfwgsplugin.mif	mw/remotestorage
/epoc32/data/z/resource/apps/rtsecmanager.rsc	mw/serviceapifw
/epoc32/data/z/resource/apps/s60main.rsc	mw/qt
/epoc32/data/z/resource/apps/satellite.mif	mw/locationsrv
/epoc32/data/z/resource/apps/satui.mif	mw/phonesrv
/epoc32/data/z/resource/apps/satui.rsc	mw/phonesrv
/epoc32/data/z/resource/apps/satui_aif.mif	mw/phonesrv
/epoc32/data/z/resource/apps/saxbookmarks.rsc	mw/qt
/epoc32/data/z/resource/apps/schemeapp.rsc	mw/web
/epoc32/data/z/resource/apps/schemeapp_aif.mif	mw/web
/epoc32/data/z/resource/apps/screengrabber.rsc	app/rndtools
/epoc32/data/z/resource/apps/screengrabber_aif.mif	app/rndtools
/epoc32/data/z/resource/apps/screensaver.rsc	app/screensaver
/epoc32/data/z/resource/apps/sensorprovidername.rsc	mw/serviceapi
/epoc32/data/z/resource/apps/sepia.mif	app/imgeditor
/epoc32/data/z/resource/apps/serviceregistryprovidername.rsc	mw/serviceapi
/epoc32/data/z/resource/apps/sharpness.mif	app/imgeditor
/epoc32/data/z/resource/apps/shwsettingsdialog.rsc	app/photos
/epoc32/data/z/resource/apps/shwslideshowengine.rsc	app/photos
/epoc32/data/z/resource/apps/shwslideshowview.rsc	app/photos
/epoc32/data/z/resource/apps/smiley.mif	mw/classicui
/epoc32/data/z/resource/apps/smilplayer.mif	app/messaging
/epoc32/data/z/resource/apps/smsviewer.rsc	app/messaging
/epoc32/data/z/resource/apps/smsviewer_aif.mif	app/messaging
/epoc32/data/z/resource/apps/spdctrl.mif	app/contacts
/epoc32/data/z/resource/apps/speeddial.rsc	app/contacts
/epoc32/data/z/resource/apps/speeddial_aif.mif	app/contacts
/epoc32/data/z/resource/apps/speeddialgsplugin.mif	app/contacts
/epoc32/data/z/resource/apps/splashscreen.mif	mw/appsupport
/epoc32/data/z/resource/apps/srchui.rsc	app/organizer
/epoc32/data/z/resource/apps/srchuiapp.mif	app/organizer
/epoc32/data/z/resource/apps/srchuiapp.rsc	app/organizer
/epoc32/data/z/resource/apps/srchuiapp_loc.rsc	app/organizer
/epoc32/data/z/resource/apps/srchuiindevicesvg.mif	app/organizer
/epoc32/data/z/resource/apps/srchuiresultview.rsc	app/organizer
/epoc32/data/z/resource/apps/srchuiresviewpluginicons.mif	app/organizer
/epoc32/data/z/resource/apps/star.rsc	mw/qt
/epoc32/data/z/resource/apps/startup.mif	mw/appsupport
/epoc32/data/z/resource/apps/startup.rsc	mw/appsupport
/epoc32/data/z/resource/apps/states.rsc	mw/qt
/epoc32/data/z/resource/apps/stickman.rsc	mw/qt
/epoc32/data/z/resource/apps/stifui.rsc	app/rndtools
/epoc32/data/z/resource/apps/svgtuicontrol.mif	app/graphicsuis
/epoc32/data/z/resource/apps/svgtviewerapp.rsc	app/graphicsuis
/epoc32/data/z/resource/apps/svgtviewerapp_aif.mif	app/graphicsuis
/epoc32/data/z/resource/apps/svgviewer.rsc	mw/qt
/epoc32/data/z/resource/apps/swinstsvrui.rsc	mw/appinstall
/epoc32/data/z/resource/apps/swinstsvrui_aif.mif	mw/appinstall
